"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.243,0.63,0.31,0.47,0.24,-0.65,-0.45
"ClusIPW",0.766,0.475,-0.07,0.9,0.32,-0.05,0.29
"addIPW",0.79,0.779,0.61,0.69,0.28,0.25,0.12
"Oracle",0.916,0.625,0.3,0.6,0.3,0.3,0.6
