"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.298,0.621,0.29,0.42,0.4,-0.69,-0.33
"ClusIPW",0.411,0.336,-0.39,0.11,-0.42,0.74,0.33
"addIPW",0.754,0.437,-0.15,0.48,-0.15,0.34,0.78
"Oracle",0.92,0.625,0.3,0.6,0.3,0.3,0.6
