"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.303,0.575,0.19,0.63,0.3,-0.46,-0.52
"ClusIPW",0.138,0.498,-0.01,-0.61,-0.51,0.5,0.34
"addIPW",0.767,0.755,0.57,0.32,0.45,-0.18,0.58
"Oracle",0.907,0.622,0.3,0.6,0.3,0.3,0.6
