"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.47,0.694,0.46,0.45,0.43,-0.64,-0.03
"ClusIPW",0.683,0.341,-0.38,0.8,-0.07,0.18,0.42
"addIPW",0.639,0.514,0.04,0.71,-0.46,0.48,0.25
"Oracle",0.907,0.623,0.3,0.6,0.3,0.3,0.6
