"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.435,0.683,0.43,0.74,0.1,-0.35,-0.38
"ClusIPW",0.618,0.464,-0.09,0.33,-0.46,0.58,0.58
"addIPW",0.755,0.701,0.47,0.06,-0.02,0.4,0.79
"Oracle",0.914,0.625,0.3,0.6,0.3,0.3,0.6
