"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.423,0.68,0.42,0.56,0.33,-0.61,-0.2
"ClusIPW",0.825,0.494,-0.02,0.7,-0.06,0.15,0.7
"addIPW",0.874,0.598,0.24,0.71,0.03,0.18,0.64
"Oracle",0.911,0.625,0.3,0.6,0.3,0.3,0.6
