"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.318,0.496,-0.01,0.62,0.36,-0.64,-0.29
"ClusIPW",0.407,0.691,0.45,0.68,-0.47,0.06,-0.34
"addIPW",0.655,0.886,0.77,0.33,0.22,0.5,0.02
"Oracle",0.915,0.624,0.3,0.6,0.3,0.3,0.6
