"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.38,0.61,0.27,0.67,0.27,-0.53,-0.35
"ClusIPW",0.517,0.979,0.9,0.18,-0.25,0.28,0.15
"addIPW",0.904,0.641,0.34,0.55,0.36,0.35,0.57
"Oracle",0.911,0.624,0.3,0.6,0.3,0.3,0.6
