"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.189,0.632,0.32,0.37,0.02,-0.82,-0.3
"ClusIPW",0.428,0.147,-0.72,0.52,0.18,0.23,0.35
"addIPW",0.686,0.688,0.44,-0.15,0.57,0.46,0.51
"Oracle",0.907,0.623,0.3,0.6,0.3,0.3,0.6
