"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.309,0.582,0.2,0.46,0.38,-0.74,-0.24
"ClusIPW",0.783,0.704,0.47,0.33,0.41,-0.23,0.67
"addIPW",0.605,0.693,0.45,0.04,-0.31,-0.14,0.82
"Oracle",0.908,0.621,0.3,0.6,0.3,0.3,0.6
