"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.439,0.65,0.35,0.68,0.31,-0.47,-0.31
"ClusIPW",0.647,0.592,0.23,0.45,0.51,0.67,-0.15
"addIPW",0.839,0.459,-0.1,0.44,0.47,0.38,0.65
"Oracle",0.91,0.621,0.3,0.6,0.3,0.3,0.6
