"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.382,0.63,0.32,0.61,0.35,-0.5,-0.38
"ClusIPW",0.734,0.345,-0.37,0.63,0.07,0.27,0.63
"addIPW",0.887,0.572,0.18,0.42,0.36,0.26,0.77
"Oracle",0.909,0.624,0.3,0.6,0.3,0.3,0.6
