"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.275,0.587,0.22,0.49,0.36,-0.67,-0.37
"ClusIPW",0.721,0.612,0.27,0.77,-0.31,0.44,0.2
"addIPW",0.846,0.463,-0.09,0.56,0.45,0.19,0.67
"Oracle",0.913,0.624,0.3,0.6,0.3,0.3,0.6
