"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.222,0.645,0.35,0.49,0.09,-0.65,-0.45
"ClusIPW",0.425,0.828,0.69,-0.12,-0.53,0.43,0.23
"addIPW",0.848,0.732,0.53,0.61,0.02,0.38,0.45
"Oracle",0.907,0.623,0.3,0.6,0.3,0.3,0.6
