"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.302,0.616,0.29,0.51,0.4,-0.55,-0.45
"ClusIPW",0.747,0.663,0.39,0.55,0.52,0.53,-0.02
"addIPW",0.901,0.637,0.33,0.66,0.2,0.42,0.48
"Oracle",0.916,0.622,0.3,0.6,0.3,0.3,0.6
