"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.325,0.741,0.54,0.29,0.25,-0.73,-0.16
"ClusIPW",0.671,0.412,-0.21,0.68,-0.32,0.46,0.42
"addIPW",0.747,0.431,-0.17,0.59,0.39,0.65,0.22
"Oracle",0.904,0.623,0.3,0.6,0.3,0.3,0.6
