"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.347,0.568,0.16,0.62,0.3,-0.65,-0.28
"ClusIPW",0.506,0.895,0.78,0.01,-0.08,-0.4,0.47
"addIPW",0.903,0.608,0.26,0.58,0.44,0.15,0.62
"Oracle",0.916,0.624,0.3,0.6,0.3,0.3,0.6
