"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.276,0.574,0.18,0.68,0.01,-0.57,-0.42
"ClusIPW",0.62,0.55,0.12,0.86,0.27,0.3,-0.28
"addIPW",0.73,0.573,0.18,0.37,-0.34,0.57,0.62
"Oracle",0.907,0.624,0.3,0.6,0.3,0.3,0.6
