"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.295,0.581,0.2,0.6,0.08,-0.72,-0.27
"ClusIPW",0.566,0.409,-0.23,0.55,0.24,-0.57,0.52
"addIPW",0.717,0.466,-0.08,0.74,-0.01,-0.26,0.62
"Oracle",0.909,0.623,0.3,0.6,0.3,0.3,0.6
