"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.341,0.553,0.13,0.65,0.23,-0.66,-0.26
"ClusIPW",0.446,0.816,0.67,-0.21,0.21,0.67,-0.1
"addIPW",0.892,0.671,0.41,0.71,0.18,0.21,0.5
"Oracle",0.903,0.62,0.3,0.6,0.3,0.3,0.6
