"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.301,0.686,0.44,0.43,0.4,-0.4,-0.55
"ClusIPW",0.712,0.647,0.35,0.08,-0.23,0.49,0.76
"addIPW",0.694,0.809,0.66,-0.06,0.49,0.29,0.49
"Oracle",0.905,0.622,0.3,0.6,0.3,0.3,0.6
