"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.349,0.663,0.39,0.56,0.16,-0.66,-0.26
"ClusIPW",0.599,0.514,0.04,0.83,-0.26,-0.34,0.35
"addIPW",0.712,0.573,0.17,0.81,-0.2,-0.22,0.48
"Oracle",0.909,0.624,0.3,0.6,0.3,0.3,0.6
