"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.183,0.515,0.04,0.54,-0.03,-0.77,-0.33
"ClusIPW",0.832,0.514,0.04,0.8,-0.05,0.25,0.54
"addIPW",0.862,0.633,0.33,0.84,0.14,0.17,0.38
"Oracle",0.905,0.621,0.3,0.6,0.3,0.3,0.6
