"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.328,0.648,0.35,0.61,0.03,-0.63,-0.31
"ClusIPW",0.452,0.721,0.5,-0.5,-0.01,0.5,0.5
"addIPW",0.835,0.673,0.41,0.19,0.22,0.4,0.77
"Oracle",0.906,0.624,0.3,0.6,0.3,0.3,0.6
