"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.294,0.592,0.22,0.62,0.17,-0.62,-0.4
"ClusIPW",0.542,0.692,0.45,0.5,-0.4,-0.45,0.43
"addIPW",0.797,0.713,0.49,0.46,-0.25,0.34,0.61
"Oracle",0.916,0.626,0.3,0.6,0.3,0.3,0.6
