"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.389,0.621,0.29,0.66,0.21,-0.62,-0.22
"ClusIPW",0.618,0.422,-0.19,0.26,-0.04,-0.25,0.91
"addIPW",0.888,0.649,0.36,0.48,0.17,0.36,0.69
"Oracle",0.915,0.626,0.3,0.6,0.3,0.3,0.6
