"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.161,0.556,0.13,0.48,0.17,-0.68,-0.51
"ClusIPW",0.708,0.555,0.14,0.97,0.16,0.13,-0.03
"addIPW",0.899,0.543,0.11,0.64,0.29,0.36,0.6
"Oracle",0.914,0.623,0.3,0.6,0.3,0.3,0.6
