"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.493,0.619,0.29,0.67,0.35,-0.58,-0.1
"ClusIPW",0.56,0.437,-0.16,0.44,0.88,-0.11,0.03
"addIPW",0.609,0.623,0.3,-0.31,0.22,0.19,0.85
"Oracle",0.921,0.626,0.3,0.6,0.3,0.3,0.6
