"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.285,0.587,0.22,0.46,0.11,-0.85,-0.11
"ClusIPW",0.475,0.667,0.39,-0.16,-0.52,0.52,0.52
"addIPW",0.709,0.534,0.09,0.61,-0.26,-0.17,0.72
"Oracle",0.907,0.623,0.3,0.6,0.3,0.3,0.6
