"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.317,0.516,0.03,0.59,0.49,-0.47,-0.45
"ClusIPW",0.529,0.76,0.57,0.57,0.1,-0.57,0.04
"addIPW",0.748,0.557,0.14,0.05,0.18,0.14,0.96
"Oracle",0.916,0.624,0.3,0.6,0.3,0.3,0.6
