"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.337,0.568,0.17,0.61,0.13,-0.75,-0.16
"ClusIPW",0.738,0.355,-0.35,0.63,0.16,0.06,0.67
"addIPW",0.887,0.53,0.07,0.75,0.28,0.24,0.54
"Oracle",0.914,0.623,0.3,0.6,0.3,0.3,0.6
