"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.26,0.622,0.3,0.49,0.15,-0.73,-0.34
"ClusIPW",0.798,0.426,-0.18,0.49,0.49,0.49,0.49
"addIPW",0.743,0.679,0.42,0.55,-0.27,-0.12,0.66
"Oracle",0.91,0.624,0.3,0.6,0.3,0.3,0.6
