"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.273,0.591,0.22,0.46,0.36,-0.71,-0.33
"ClusIPW",0.698,0.713,0.49,0.81,0,-0.27,0.2
"addIPW",0.798,0.54,0.1,0.71,0.4,-0.22,0.53
"Oracle",0.913,0.624,0.3,0.6,0.3,0.3,0.6
