"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.414,0.583,0.2,0.7,0.26,-0.58,-0.23
"ClusIPW",0.713,0.312,-0.44,0.6,0.33,0.3,0.49
"addIPW",0.888,0.648,0.36,0.65,0.46,0.1,0.48
"Oracle",0.908,0.623,0.3,0.6,0.3,0.3,0.6
