"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.329,0.637,0.33,0.57,0.19,-0.65,-0.32
"ClusIPW",0.598,0.721,0.51,0.51,0.18,0.61,-0.28
"addIPW",0.498,1,1,0,0,0,0
"Oracle",0.913,0.624,0.3,0.6,0.3,0.3,0.6
