"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.27,0.659,0.38,0.41,0.2,-0.77,-0.26
"ClusIPW",0.692,0.382,-0.29,0.9,0,0.14,0.3
"addIPW",0.886,0.524,0.06,0.69,0.34,0.32,0.55
"Oracle",0.915,0.624,0.3,0.6,0.3,0.3,0.6
