"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.337,0.586,0.21,0.65,0.3,-0.5,-0.44
"ClusIPW",0.782,0.719,0.5,0.62,-0.16,0.51,0.29
"addIPW",0.888,0.591,0.22,0.7,0.06,0.33,0.59
"Oracle",0.913,0.625,0.3,0.6,0.3,0.3,0.6
