"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.271,0.659,0.38,0.51,0.06,-0.7,-0.33
"ClusIPW",0.636,0.443,-0.14,0.95,-0.13,0.24,0.03
"addIPW",0.751,0.723,0.51,0.6,0.09,0.61,0.04
"Oracle",0.904,0.62,0.3,0.6,0.3,0.3,0.6
