"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.28,0.67,0.4,0.51,0.16,-0.61,-0.43
"ClusIPW",0.416,0.461,-0.1,0.54,-0.09,0.73,-0.41
"addIPW",0.747,0.466,-0.09,0.4,0.32,0.79,0.32
"Oracle",0.912,0.626,0.3,0.6,0.3,0.3,0.6
