"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.353,0.602,0.25,0.67,0.22,-0.54,-0.39
"ClusIPW",0.801,0.45,-0.12,0.67,0.12,0.58,0.43
"addIPW",0.865,0.523,0.06,0.81,0.21,0.32,0.45
"Oracle",0.913,0.624,0.3,0.6,0.3,0.3,0.6
