"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.308,0.648,0.36,0.58,0.2,-0.54,-0.45
"ClusIPW",0.745,0.344,-0.37,0.67,0.36,0.27,0.45
"addIPW",0.876,0.593,0.23,0.68,0.12,0.51,0.45
"Oracle",0.908,0.624,0.3,0.6,0.3,0.3,0.6
