"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.313,0.606,0.26,0.59,0.27,-0.59,-0.4
"ClusIPW",0.635,0.594,0.24,0.61,-0.02,-0.55,0.52
"addIPW",0.778,0.67,0.4,0.46,0.56,-0.25,0.5
"Oracle",0.913,0.622,0.3,0.6,0.3,0.3,0.6
