"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.204,0.616,0.28,0.4,0.13,-0.8,-0.32
"ClusIPW",0.65,0.369,-0.32,0.74,-0.24,0.02,0.54
"addIPW",0.9,0.624,0.3,0.5,0.15,0.35,0.72
"Oracle",0.904,0.62,0.3,0.6,0.3,0.3,0.6
