"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.321,0.615,0.28,0.66,0.18,-0.48,-0.48
"ClusIPW",0.641,0.902,0.79,0.03,-0.06,0.38,0.47
"addIPW",0.815,0.753,0.56,0.67,0.2,-0.13,0.43
"Oracle",0.914,0.627,0.3,0.6,0.3,0.3,0.6
