"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.331,0.57,0.17,0.58,0.34,-0.65,-0.31
"ClusIPW",0.746,0.405,-0.23,0.68,-0.1,0.16,0.68
"addIPW",0.901,0.592,0.22,0.56,0.48,0.21,0.6
"Oracle",0.913,0.625,0.3,0.6,0.3,0.3,0.6
