"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.293,0.561,0.16,0.56,0.29,-0.68,-0.34
"ClusIPW",0.776,0.55,0.12,0.46,0.8,0.08,0.36
"addIPW",0.902,0.663,0.39,0.52,0.2,0.24,0.7
"Oracle",0.915,0.624,0.3,0.6,0.3,0.3,0.6
