"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.501,0.585,0.21,0.73,0.32,-0.57,-0.07
"ClusIPW",0.614,0.428,-0.18,0.59,-0.07,-0.43,0.66
"addIPW",0.83,0.461,-0.1,0.83,0.14,0.24,0.48
"Oracle",0.915,0.625,0.3,0.6,0.3,0.3,0.6
