"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.251,0.574,0.18,0.58,0.08,-0.7,-0.37
"ClusIPW",0.685,0.354,-0.35,0.19,0.52,0.48,0.58
"addIPW",0.805,0.596,0.23,0.62,0.7,0.07,0.24
"Oracle",0.911,0.623,0.3,0.6,0.3,0.3,0.6
