"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.441,0.696,0.46,0.59,0.22,-0.61,-0.15
"ClusIPW",0.595,0.333,-0.4,0.61,-0.36,0.25,0.52
"addIPW",0.864,0.652,0.36,0.81,0.09,0.28,0.35
"Oracle",0.909,0.623,0.3,0.6,0.3,0.3,0.6
