"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.34,0.693,0.45,0.4,0.42,-0.59,-0.33
"ClusIPW",0.677,0.43,-0.17,0,0.41,0.62,0.65
"addIPW",0.877,0.585,0.21,0.52,0.19,0.58,0.55
"Oracle",0.909,0.623,0.3,0.6,0.3,0.3,0.6
