"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.289,0.572,0.18,0.54,0.29,-0.71,-0.3
"ClusIPW",0.482,0.427,-0.18,-0.12,-0.33,0.06,0.92
"addIPW",0.775,0.627,0.31,0.18,-0.01,0.65,0.67
"Oracle",0.913,0.625,0.3,0.6,0.3,0.3,0.6
