"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.416,0.695,0.46,0.51,0.33,-0.62,-0.2
"ClusIPW",0.785,0.461,-0.1,0.61,-0.12,0.55,0.55
"addIPW",0.849,0.619,0.29,0.62,-0.13,0.24,0.67
"Oracle",0.909,0.623,0.3,0.6,0.3,0.3,0.6
