"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.337,0.657,0.38,0.37,0.44,-0.69,-0.24
"ClusIPW",0.107,0.077,-0.82,-0.13,0.35,0.44,0.02
"addIPW",0.317,0.475,-0.06,-0.28,-0.11,0.95,0.05
"Oracle",0.909,0.623,0.3,0.6,0.3,0.3,0.6
