"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.269,0.573,0.18,0.56,0.11,-0.74,-0.29
"ClusIPW",0.433,0.451,-0.13,-0.49,0.55,0.36,0.55
"addIPW",0.851,0.469,-0.08,0.63,0.41,0.43,0.5
"Oracle",0.909,0.623,0.3,0.6,0.3,0.3,0.6
