"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.504,0.595,0.23,0.79,0.09,-0.57,-0.03
"ClusIPW",0.795,0.479,-0.05,0.58,-0.16,0.37,0.71
"addIPW",0.795,0.468,-0.08,0.65,-0.13,0.36,0.65
"Oracle",0.905,0.62,0.3,0.6,0.3,0.3,0.6
