"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.223,0.531,0.08,0.51,0.36,-0.59,-0.5
"ClusIPW",0.367,0.589,0.22,-0.16,0.59,0.7,-0.3
"addIPW",0.86,0.607,0.26,0.43,0.63,0.37,0.46
"Oracle",0.914,0.623,0.3,0.6,0.3,0.3,0.6
