"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.331,0.563,0.15,0.66,0.07,-0.7,-0.22
"ClusIPW",0.78,0.398,-0.25,0.6,0.22,0.04,0.73
"addIPW",0.878,0.66,0.38,0.73,0.32,0.09,0.45
"Oracle",0.91,0.625,0.3,0.6,0.3,0.3,0.6
