"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.4,0.54,0.1,0.77,-0.02,-0.62,-0.11
"ClusIPW",0.674,0.321,-0.42,0.47,0.1,0.59,0.49
"addIPW",0.643,0.503,0,-0.14,0.08,0.25,0.95
"Oracle",0.912,0.622,0.3,0.6,0.3,0.3,0.6
