"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.394,0.538,0.1,0.74,0.23,-0.57,-0.25
"ClusIPW",0.815,0.609,0.27,0.86,-0.08,0.23,0.36
"addIPW",0.819,0.552,0.13,0.17,0.39,0.34,0.83
"Oracle",0.91,0.622,0.3,0.6,0.3,0.3,0.6
