"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.411,0.637,0.33,0.46,0.55,-0.56,-0.24
"ClusIPW",0.709,0.435,-0.17,0.16,0.44,-0.07,0.87
"addIPW",0.842,0.693,0.45,0.22,0.33,0.43,0.67
"Oracle",0.915,0.624,0.3,0.6,0.3,0.3,0.6
