"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.32,0.689,0.44,0.51,0.13,-0.66,-0.31
"ClusIPW",0.684,0.527,0.07,0.85,-0.26,-0.18,0.41
"addIPW",0.774,0.392,-0.27,0.76,0.08,0.35,0.47
"Oracle",0.916,0.625,0.3,0.6,0.3,0.3,0.6
