"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.557,0.641,0.33,0.68,0.28,-0.58,0.04
"ClusIPW",0.541,0.426,-0.19,0.42,-0.58,0.09,0.66
"addIPW",0.769,0.386,-0.28,0.72,0.08,0.13,0.62
"Oracle",0.911,0.625,0.3,0.6,0.3,0.3,0.6
