"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.303,0.612,0.27,0.56,0.17,-0.68,-0.34
"ClusIPW",0.487,0.705,0.47,0.18,0.79,-0.34,-0.07
"addIPW",0.823,0.514,0.03,0.3,0.39,0.12,0.86
"Oracle",0.913,0.624,0.3,0.6,0.3,0.3,0.6
