"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.288,0.557,0.14,0.55,0.3,-0.69,-0.33
"ClusIPW",0.254,0.494,-0.01,-0.54,0.54,-0.42,0.49
"addIPW",0.777,0.59,0.22,0.47,0.79,0.07,0.3
"Oracle",0.912,0.627,0.3,0.6,0.3,0.3,0.6
